family,method,run,weighted_mae,weighted_rmse,weighted_bias,weighted_r2,weighted_prediction_mean
permutation,permuted_llm_a1p25,434,2.6400493305000383,3.8524415067701163,-0.6123844839994717,0.14072744142011184,3.2195291981804846
permutation,permuted_gated_a1_d0p15,434,2.590711823334252,3.671130826789342,0.04751946521786824,0.21970547625282943,3.8794331473978243
permutation,permuted_llm_a1p25,435,2.648926368006409,3.9101037952770947,-0.6517606680040827,0.11481222391191792,3.1801530141758736
permutation,permuted_gated_a1_d0p15,435,2.5791009297265313,3.6961225813845044,0.012355935494775816,0.20904537838531878,3.8442696176747315
permutation,permuted_llm_a1p25,436,2.6563135125222663,3.8888911111567706,-0.6546470170020361,0.12439062673309742,3.1772666651779202
permutation,permuted_gated_a1_d0p15,436,2.5904908146074823,3.6803804946991927,0.010337862866429782,0.2157685107733719,3.842251545046386
permutation,permuted_llm_a1p25,437,2.634180311313828,3.8715856839928233,-0.6271478435481193,0.13216614890804168,3.2047658386318365
permutation,permuted_gated_a1_d0p15,437,2.5833642457470813,3.682884148525863,0.029642171980970022,0.21470116895462288,3.861555854160926
permutation,permuted_llm_a1p25,438,2.6666165776585316,3.8873201402780193,-0.6375591341002388,0.12509791266614867,3.1943545480797173
permutation,permuted_gated_a1_d0p15,438,2.593105095150949,3.6874952250874395,0.025965017829408445,0.21273350462895912,3.857878700009364
permutation,permuted_llm_a1p25,439,2.629842230247044,3.8566557858436865,-0.6606144488845275,0.13884645502600357,3.1712992332954286
permutation,permuted_gated_a1_d0p15,439,2.5727882281336782,3.6688943965898497,0.007109506371625717,0.22065588787012114,3.839023188551582
permutation,permuted_llm_a1p25,440,2.650319074539326,3.86051454471345,-0.6383296937904493,0.1371223466468876,3.193583988389507
permutation,permuted_gated_a1_d0p15,440,2.5889807386276833,3.668916859920456,0.019769708076216287,0.22064634454935572,3.8516833902561727
permutation,permuted_llm_a1p25,441,2.655168688104298,3.902139811537443,-0.6468918578884557,0.11841440032165951,3.1850218242915007
permutation,permuted_gated_a1_d0p15,441,2.5820950174713744,3.676998516873916,0.008404336603105092,0.21720914165647787,3.8403180187830612
permutation,permuted_llm_a1p25,442,2.6722789941113567,3.907503693215299,-0.642887833390688,0.11598907928031688,3.189025848789268
permutation,permuted_gated_a1_d0p15,442,2.6012030750927893,3.7061364301675708,0.01227046529260501,0.2047537299101213,3.8441841474725607
permutation,permuted_llm_a1p25,443,2.652313093437796,3.8986766758565268,-0.6304290769577916,0.11997851432447815,3.201484605222164
permutation,permuted_gated_a1_d0p15,443,2.59755105981125,3.706886997478176,0.021898699525470532,0.2044315905036722,3.8538123817054264
permutation,permuted_llm_a1p25,444,2.650935861010671,3.8812614476686114,-0.6364469357197925,0.12782299410659936,3.195466746460163
permutation,permuted_gated_a1_d0p15,444,2.5841699773271003,3.6904358497880123,0.02924526462234141,0.21147737913389675,3.8611589468022975
permutation,permuted_llm_a1p25,445,2.6279848947205986,3.8677201634806133,-0.6559176322950581,0.13389823242066057,3.175996049884898
permutation,permuted_gated_a1_d0p15,445,2.580632192686531,3.6725623192792316,0.012247870043446449,0.21909683353331355,3.8441615522234023
permutation,permuted_llm_a1p25,446,2.653914972569046,3.864255045485055,-0.6397984252695313,0.13544943070830107,3.1921152569104243
permutation,permuted_gated_a1_d0p15,446,2.585847696933029,3.678443168857223,0.027121092208081933,0.21659392111065212,3.8590347743880384
permutation,permuted_llm_a1p25,447,2.655944411398711,3.89300250494523,-0.6429624095161213,0.12253823343687986,3.1889512726638345
permutation,permuted_gated_a1_d0p15,447,2.5944825162029432,3.6962579826664648,0.012836214421817557,0.20898742671892934,3.844749896601774
permutation,permuted_llm_a1p25,448,2.654219700307336,3.8775010041848965,-0.6193695404806563,0.12951223021899982,3.2125441416992997
permutation,permuted_gated_a1_d0p15,448,2.5854606105421745,3.6745176666648485,0.03048614342306752,0.21826507449510346,3.8623998256030236
permutation,permuted_llm_a1p25,449,2.62679090159514,3.8609531792574985,-0.6250999799204905,0.13692625390137103,3.206813702259465
permutation,permuted_gated_a1_d0p15,449,2.568642068619923,3.6679615638735696,0.020262472569026694,0.221052140901832,3.8521761547489826
permutation,permuted_llm_a1p25,450,2.632852256363347,3.869696759618552,-0.6490031926571692,0.1330127646113224,3.182910489522787
permutation,permuted_gated_a1_d0p15,450,2.5718940318975125,3.6663974692665255,0.014061970522578546,0.22171631818938498,3.8459756527025344
permutation,permuted_llm_a1p25,451,2.639451981610283,3.8833448965418498,-0.6640286925950323,0.126886379069873,3.1678849895849237
permutation,permuted_gated_a1_d0p15,451,2.576227182639802,3.676795282484639,-0.00010252171049575566,0.21729567181127651,3.83181116046946
permutation,permuted_llm_a1p25,452,2.6543086577313955,3.873252405711871,-0.6505431130626528,0.13141878129556095,3.181370569117303
permutation,permuted_gated_a1_d0p15,452,2.588368540088433,3.6681558726258747,0.009171651885031237,0.2209696098321916,3.8410853340649873
permutation,permuted_llm_a1p25,453,2.655539344722349,3.8908131498454153,-0.6656724545203192,0.12352489357995833,3.166241227659637
permutation,permuted_gated_a1_d0p15,453,2.579789434437429,3.6812764876214383,-0.0031432580935459534,0.21538662015245746,3.82877042408641
permutation,permuted_llm_a1p25,454,2.6594285294232214,3.890190310794259,-0.6547939373818,0.12380548234570732,3.1771197447981563
permutation,permuted_gated_a1_d0p15,454,2.5841113088488825,3.6867618116752787,0.002744676435163421,0.2130466355495949,3.8346583586151195
permutation,permuted_llm_a1p25,455,2.6337812351324406,3.887576926528508,-0.6139539272871724,0.12498232133908305,3.217959754892784
permutation,permuted_gated_a1_d0p15,455,2.5784498049430025,3.687733154050858,0.03639210561154761,0.2126319074564743,3.868305787791504
permutation,permuted_llm_a1p25,456,2.6423236451112473,3.869945714303455,-0.6140368708069586,0.1329012067863058,3.2178768113729976
permutation,permuted_gated_a1_d0p15,456,2.5858549782205005,3.675608343896658,0.05362502295620714,0.21780093356553298,3.8855387051361627
permutation,permuted_llm_a1p25,457,2.627577278257309,3.860729620573384,-0.6359646773916681,0.13702619919256864,3.195949004788288
permutation,permuted_gated_a1_d0p15,457,2.5838498286944573,3.6869464910271432,0.027310539289593736,0.2129677925514324,3.8592242214695496
permutation,permuted_llm_a1p25,458,2.6430358275406935,3.881827191824295,-0.6288041218728652,0.1275687133722051,3.2031095603070905
permutation,permuted_gated_a1_d0p15,458,2.5897807611075034,3.6841938668908027,0.03358218314832499,0.2141425289636567,3.865495865328281
permutation,permuted_llm_a1p25,459,2.6290214642013767,3.872496158022767,-0.6563599791273873,0.13175792697720112,3.1755537030525685
permutation,permuted_gated_a1_d0p15,459,2.575788295462245,3.6772449371377394,0.016169468058050144,0.21710421803871938,3.8480831502380064
permutation,permuted_llm_a1p25,460,2.63856502573463,3.8723849159811476,-0.6498183284945149,0.13180780882581844,3.1820953536854413
permutation,permuted_gated_a1_d0p15,460,2.571341968376009,3.6633135452218624,0.014728132478403806,0.22302504608979634,3.8466418146583603
permutation,permuted_llm_a1p25,461,2.6173379369232834,3.84623184787347,-0.6378821408610202,0.1434952909319266,3.1940315413189353
permutation,permuted_gated_a1_d0p15,461,2.58033684361664,3.678291983453479,0.01962947612468837,0.21665831635882649,3.8515431583046444
permutation,permuted_llm_a1p25,462,2.644720634915801,3.907918042344364,-0.6740588694723233,0.11580158946360819,3.1578548127076327
permutation,permuted_gated_a1_d0p15,462,2.576992010360393,3.6830943305524615,-0.004213843714661617,0.2146115324615928,3.8276998384652945
permutation,permuted_llm_a1p25,463,2.621541229684278,3.862291352428003,-0.6395310256611416,0.13632788234695414,3.1923826565188143
permutation,permuted_gated_a1_d0p15,463,2.574188212084351,3.679057073284216,0.034801199106757455,0.21633241015603444,3.8667148812867134
permutation,permuted_llm_a1p25,464,2.626552525429201,3.8672314807765797,-0.6511370460362319,0.13411708083642604,3.1807766361437237
permutation,permuted_gated_a1_d0p15,464,2.57082628782942,3.675751064259352,0.011978781822837495,0.21774018830033048,3.8438924640027934
permutation,permuted_llm_a1p25,465,2.6598616779302975,3.9173663977487747,-0.6475674458233658,0.1115208855519757,3.184346236356591
permutation,permuted_gated_a1_d0p15,465,2.5757154394631097,3.695151785892874,0.004722594924895507,0.209460816090285,3.836636277104851
permutation,permuted_llm_a1p25,466,2.6384112041604904,3.843576646667806,-0.6195040499750417,0.14467743878210415,3.2124096322049143
permutation,permuted_gated_a1_d0p15,466,2.5770504559526066,3.6670607321346242,0.02612406437602176,0.22143470477293103,3.858037746555978
permutation,permuted_llm_a1p25,467,2.6201841046559515,3.860233259398989,-0.6516877583317923,0.1372480842742918,3.180225923848164
permutation,permuted_gated_a1_d0p15,467,2.5655465501215913,3.6624845266016246,0.004527964142243056,0.2233766697291143,3.8364416463221995
permutation,permuted_llm_a1p25,468,2.646173649790504,3.8559681867415976,-0.6531818637616502,0.1391534959714169,3.1787318184183055
permutation,permuted_gated_a1_d0p15,468,2.57924833130624,3.674837110705206,0.007211018984028623,0.2181291484005956,3.8391247011639846
permutation,permuted_llm_a1p25,469,2.6522423802193873,3.899293025660408,-0.6469246551806372,0.11970024352140485,3.184989026999319
permutation,permuted_gated_a1_d0p15,469,2.589717040033976,3.6931507328135327,0.015118889183122363,0.21031679312727225,3.847032571363078
permutation,permuted_llm_a1p25,470,2.660456030634445,3.899591678392849,-0.6293648596696759,0.11956539138589528,3.2025488225102805
permutation,permuted_gated_a1_d0p15,470,2.5981891865827436,3.690650891729926,0.035812823772174464,0.211385481925637,3.8677265059521306
permutation,permuted_llm_a1p25,471,2.634378774705351,3.871314805132847,-0.6264702784258245,0.13228758216030911,3.2054434037541313
permutation,permuted_gated_a1_d0p15,471,2.5742430486708625,3.6676058969503713,0.036783496801154454,0.2212031962231904,3.86869717898111
permutation,permuted_llm_a1p25,472,2.6276672379499653,3.8634371000991585,-0.6724757435423112,0.1358153901489041,3.1594379386376445
permutation,permuted_gated_a1_d0p15,472,2.5736025302781713,3.6785990158398474,-0.01725566410146254,0.2165275375596094,3.8146580180784935
permutation,permuted_llm_a1p25,473,2.6500026446829574,3.891543284813212,-0.635367158957386,0.12319591084870529,3.19654652322257
permutation,permuted_gated_a1_d0p15,473,2.5893124740828957,3.7021365627743723,0.02776804484987938,0.20646935112083376,3.8596817270298356
permutation,permuted_llm_a1p25,474,2.64866673056772,3.8734042767650103,-0.6285712441421443,0.1313506654503953,3.2033424380378115
permutation,permuted_gated_a1_d0p15,474,2.590358948451463,3.6832172178231235,0.03425294376503351,0.2145591222615637,3.8661666259449894
permutation,permuted_llm_a1p25,475,2.647095424328131,3.8669361279884873,-0.6462035889988447,0.13424933625983826,3.185710093181111
permutation,permuted_gated_a1_d0p15,475,2.5801604248213508,3.6748033731433156,0.014509794981427626,0.21814350457169396,3.846423477161384
permutation,permuted_llm_a1p25,476,2.647825371649261,3.888366254266795,-0.6518667020865888,0.12462696073519508,3.180046980093367
permutation,permuted_gated_a1_d0p15,476,2.583202865989651,3.685327912944018,0.013502866607544827,0.21365865881063473,3.845416548787501
permutation,permuted_llm_a1p25,477,2.6297077542826814,3.8554620959867987,-0.6440298475855759,0.1393794510859654,3.1878838345943805
permutation,permuted_gated_a1_d0p15,477,2.5681831699886297,3.6653467252905676,0.012389051562617584,0.22216234714001193,3.8443027337425733
permutation,permuted_llm_a1p25,478,2.6300827314967896,3.863812798338417,-0.6484382896933482,0.13564730747317955,3.183475392486608
permutation,permuted_gated_a1_d0p15,478,2.5640307831673326,3.6685745422081015,0.014399746700944955,0.22079176845769666,3.8463134288809013
permutation,permuted_llm_a1p25,479,2.627453340895903,3.8662739833856583,-0.6471374156875501,0.13454579993586568,3.1847762664924057
permutation,permuted_gated_a1_d0p15,479,2.5863938658357357,3.690224513394261,0.02802773018677942,0.21156768757569933,3.859941412366735
permutation,permuted_llm_a1p25,480,2.6387645556416293,3.87915339063214,-0.6620473328961931,0.12877016017283172,3.1698663492837627
permutation,permuted_gated_a1_d0p15,480,2.5741988019318423,3.6700662935162707,0.006318843663358223,0.22015794122291366,3.8382325258433148
permutation,permuted_llm_a1p25,481,2.6317588728942902,3.8784295334068144,-0.6543243793299355,0.12909527604793092,3.177589302850021
permutation,permuted_gated_a1_d0p15,481,2.5720916340057274,3.6834664789820843,-0.002250860938782612,0.21445280948303957,3.829662821241173
permutation,permuted_llm_a1p25,482,2.626400257771533,3.8441914668257366,-0.6361669800287422,0.14440378137408327,3.195746702151214
permutation,permuted_gated_a1_d0p15,482,2.570302281762346,3.669322552941037,0.015412298580295629,0.22047397988072348,3.847325980760252
permutation,permuted_llm_a1p25,483,2.6469544721169895,3.884876906650561,-0.6609654664273668,0.12619734279854022,3.1709482157525892
permutation,permuted_gated_a1_d0p15,483,2.5681755204913497,3.670334721404028,-0.006706578403551796,0.22004386207823012,3.825207103776404
permutation,permuted_llm_a1p25,484,2.6249069437091532,3.8456300091235756,-0.6398274982371479,0.1437633129410556,3.192086183942808
permutation,permuted_gated_a1_d0p15,484,2.573709940540499,3.657066494949821,0.022390982896617718,0.22567273809992883,3.8543046650765738
permutation,permuted_llm_a1p25,485,2.6248845287191793,3.868213804495883,-0.6316671041127517,0.1336771354324109,3.2002465780672043
permutation,permuted_gated_a1_d0p15,485,2.5656916684787983,3.6737266399446393,0.023601722991849605,0.21860161208210938,3.8555154051718055
permutation,permuted_llm_a1p25,486,2.642692805340914,3.8803807660647465,-0.6694627828804937,0.12821875363495827,3.1624508992994627
permutation,permuted_gated_a1_d0p15,486,2.577516962552079,3.683170247508455,-0.003192633683948758,0.214579154840564,3.828721048496008
permutation,permuted_llm_a1p25,487,2.625541852437853,3.847304316982829,-0.6399359638858588,0.14301757510779323,3.1919777182940976
permutation,permuted_gated_a1_d0p15,487,2.5708137577178984,3.666803241040986,0.013594369521631162,0.2215440384358408,3.8455080517015876
permutation,permuted_llm_a1p25,488,2.6332655786188592,3.863684104614645,-0.6626818686158685,0.13570488527001023,3.1692318135640876
permutation,permuted_gated_a1_d0p15,488,2.564795077789644,3.6635792628698187,0.0020919114496959195,0.22291232658471205,3.834005593629652
permutation,permuted_llm_a1p25,489,2.665740751333673,3.942564971343385,-0.6435277336105396,0.10005378694001776,3.1883859485694166
permutation,permuted_gated_a1_d0p15,489,2.5912061867731078,3.71345205424012,0.019509995791959497,0.20161112319169894,3.8514236779719155
permutation,permuted_llm_a1p25,490,2.65158526637971,3.900412819501708,-0.6480492961214392,0.1191945642697464,3.1838643860585165
permutation,permuted_gated_a1_d0p15,490,2.588754319123315,3.6919478706690283,0.00860998869058612,0.2108311102597502,3.8405236708705424
permutation,permuted_llm_a1p25,491,2.632180499190083,3.8507789850407756,-0.6414764122028631,0.14146891980469545,3.1904372699770933
permutation,permuted_gated_a1_d0p15,491,2.569114784102059,3.660915871253632,0.02014031142162436,0.2240417884157283,3.8520539936015807
permutation,permuted_llm_a1p25,492,2.6496142755799097,3.8632342565459603,-0.6425799369241414,0.1359061330136473,3.189333745255815
permutation,permuted_gated_a1_d0p15,492,2.569333862662693,3.6657412032439733,0.00834155521358006,0.22199491069266408,3.840255237393536
permutation,permuted_llm_a1p25,493,2.626796342324976,3.851267689607637,-0.6342751216949507,0.14125099263456942,3.197638560485005
permutation,permuted_gated_a1_d0p15,493,2.579182885360978,3.6713692401382256,0.024401794059620844,0.21960412401013607,3.856315476239577
permutation,permuted_llm_a1p25,494,2.6184210573874167,3.842112749544807,-0.6120681000511251,0.14532884548381864,3.2198455821288308
permutation,permuted_gated_a1_d0p15,494,2.5848141879021944,3.677390550628604,0.04153155168941353,0.21704221376820532,3.8734452338693695
permutation,permuted_llm_a1p25,495,2.6501975742707335,3.9202202448212558,-0.6465302844718083,0.11022587923229266,3.1853833977081476
permutation,permuted_gated_a1_d0p15,495,2.58119177005055,3.7019614039041397,0.008112165494702285,0.20654443783980891,3.8400258476746583
permutation,permuted_llm_a1p25,496,2.615150488311551,3.8814045487520334,-0.6427262412999523,0.1277586790497509,3.1891874408800036
permutation,permuted_gated_a1_d0p15,496,2.5702048311319823,3.684433779516816,0.008382411669036456,0.21404017644091977,3.840296093848993
permutation,permuted_llm_a1p25,497,2.6435507438528294,3.8946928386870754,-0.6529172697425965,0.12177608379468252,3.1789964124373595
permutation,permuted_gated_a1_d0p15,497,2.5896503950308407,3.691166960570846,0.008678218870586734,0.2111649203789281,3.8405919010505425
permutation,permuted_llm_a1p25,498,2.642141587151497,3.88184509572572,-0.648738221110646,0.12756066563643265,3.1831754610693097
permutation,permuted_gated_a1_d0p15,498,2.585255754359145,3.6796526668907963,0.02006895762983426,0.2160786575356216,3.8519826398097905
permutation,permuted_llm_a1p25,499,2.6295918852138835,3.8535510406420364,-0.6446311599103247,0.14023241544786524,3.1872825222696313
permutation,permuted_gated_a1_d0p15,499,2.5622969843091448,3.6537928137575766,0.012179911391824108,0.22705842032317936,3.84409359357178
permutation,permuted_llm_a1p25,500,2.6279419163355318,3.862355150565424,-0.6545008771315185,0.1362993494774719,3.177412805048437
permutation,permuted_gated_a1_d0p15,500,2.56915260089048,3.667032783349576,0.005642357110709113,0.2214465725181083,3.837556039290665
