method,sample_size,seed,leaf,calibrated_leaf_value
llm_rule_small_hist_calibrated_n1000,1000,20360615,worker_vehicle_household,5.995551292419604
llm_rule_small_hist_calibrated_n1000,1000,20360616,carless_nonworker,5.6929598325111535
llm_rule_small_hist_calibrated_n1000,1000,20360616,carless_worker,9.214863386328613
llm_rule_small_hist_calibrated_n1000,1000,20360616,large_low_vehicle,10.76657949859445
llm_rule_small_hist_calibrated_n1000,1000,20360616,large_multi_vehicle,14.641877454859586
llm_rule_small_hist_calibrated_n1000,1000,20360616,multi_worker_multi_vehicle,10.006679434418468
llm_rule_small_hist_calibrated_n1000,1000,20360616,nonworker_other,5.264028321473196
llm_rule_small_hist_calibrated_n1000,1000,20360616,urban_nonworker,6.962259944023543
llm_rule_small_hist_calibrated_n1000,1000,20360616,worker_vehicle_household,6.5971753471354795
llm_rule_small_hist_calibrated_n1000,1000,20360617,carless_nonworker,6.734145903680995
llm_rule_small_hist_calibrated_n1000,1000,20360617,carless_worker,7.663570539575858
llm_rule_small_hist_calibrated_n1000,1000,20360617,large_low_vehicle,12.38377491655083
llm_rule_small_hist_calibrated_n1000,1000,20360617,large_multi_vehicle,15.862098006925153
llm_rule_small_hist_calibrated_n1000,1000,20360617,multi_worker_multi_vehicle,8.275488184021466
llm_rule_small_hist_calibrated_n1000,1000,20360617,nonworker_other,5.662181080422418
llm_rule_small_hist_calibrated_n1000,1000,20360617,urban_nonworker,5.398918267093924
llm_rule_small_hist_calibrated_n1000,1000,20360617,worker_vehicle_household,6.158197950704702
llm_rule_small_hist_calibrated_n1000,1000,20360618,carless_nonworker,4.829979383599769
llm_rule_small_hist_calibrated_n1000,1000,20360618,carless_worker,6.387775212522012
llm_rule_small_hist_calibrated_n1000,1000,20360618,large_low_vehicle,7.577213234882443
llm_rule_small_hist_calibrated_n1000,1000,20360618,large_multi_vehicle,13.975492107051751
llm_rule_small_hist_calibrated_n1000,1000,20360618,multi_worker_multi_vehicle,9.106057060503698
llm_rule_small_hist_calibrated_n1000,1000,20360618,nonworker_other,5.595474384907079
llm_rule_small_hist_calibrated_n1000,1000,20360618,urban_nonworker,4.8950548000611835
llm_rule_small_hist_calibrated_n1000,1000,20360618,worker_vehicle_household,6.046439236147354
llm_rule_small_hist_calibrated_n1000,1000,20360619,carless_nonworker,3.6453223475535856
llm_rule_small_hist_calibrated_n1000,1000,20360619,carless_worker,7.447831121081032
llm_rule_small_hist_calibrated_n1000,1000,20360619,large_low_vehicle,9.825338938735992
llm_rule_small_hist_calibrated_n1000,1000,20360619,large_multi_vehicle,12.713785957946643
llm_rule_small_hist_calibrated_n1000,1000,20360619,multi_worker_multi_vehicle,9.636068811457726
llm_rule_small_hist_calibrated_n1000,1000,20360619,nonworker_other,5.774071921844314
llm_rule_small_hist_calibrated_n1000,1000,20360619,urban_nonworker,5.3482653081948985
llm_rule_small_hist_calibrated_n1000,1000,20360619,worker_vehicle_household,6.62198162142163
llm_rule_small_hist_calibrated_n1000,1000,20360620,carless_nonworker,5.386884907457505
llm_rule_small_hist_calibrated_n1000,1000,20360620,carless_worker,6.783385800048046
llm_rule_small_hist_calibrated_n1000,1000,20360620,large_low_vehicle,8.892671380040358
llm_rule_small_hist_calibrated_n1000,1000,20360620,large_multi_vehicle,16.890774403658934
llm_rule_small_hist_calibrated_n1000,1000,20360620,multi_worker_multi_vehicle,9.10419379353213
llm_rule_small_hist_calibrated_n1000,1000,20360620,nonworker_other,4.913508124434188
llm_rule_small_hist_calibrated_n1000,1000,20360620,urban_nonworker,4.846414822890221
llm_rule_small_hist_calibrated_n1000,1000,20360620,worker_vehicle_household,5.701221508871185
llm_rule_small_hist_calibrated_n1000,1000,20360621,carless_nonworker,4.685960502580682
llm_rule_small_hist_calibrated_n1000,1000,20360621,carless_worker,7.229324804556691
llm_rule_small_hist_calibrated_n1000,1000,20360621,large_low_vehicle,10.84700438145318
llm_rule_small_hist_calibrated_n1000,1000,20360621,large_multi_vehicle,14.280275124724911
llm_rule_small_hist_calibrated_n1000,1000,20360621,multi_worker_multi_vehicle,8.43421789399339
llm_rule_small_hist_calibrated_n1000,1000,20360621,nonworker_other,6.044566094135936
llm_rule_small_hist_calibrated_n1000,1000,20360621,urban_nonworker,4.508156419661968
llm_rule_small_hist_calibrated_n1000,1000,20360621,worker_vehicle_household,6.326902881404833
llm_rule_small_hist_calibrated_n1000,1000,20360622,carless_nonworker,4.5505446573297474
llm_rule_small_hist_calibrated_n1000,1000,20360622,carless_worker,6.676470770380314
llm_rule_small_hist_calibrated_n1000,1000,20360622,large_low_vehicle,13.126926645098091
llm_rule_small_hist_calibrated_n1000,1000,20360622,large_multi_vehicle,11.711070767839436
llm_rule_small_hist_calibrated_n1000,1000,20360622,multi_worker_multi_vehicle,9.809958022922475
llm_rule_small_hist_calibrated_n1000,1000,20360622,nonworker_other,4.9478668618761485
llm_rule_small_hist_calibrated_n1000,1000,20360622,urban_nonworker,5.932136567390882
llm_rule_small_hist_calibrated_n1000,1000,20360622,worker_vehicle_household,6.75025262469459
llm_rule_small_hist_calibrated_n1000,1000,20360623,carless_nonworker,4.607879341692415
llm_rule_small_hist_calibrated_n1000,1000,20360623,carless_worker,8.654189918460368
llm_rule_small_hist_calibrated_n1000,1000,20360623,large_low_vehicle,13.51767770352724
llm_rule_small_hist_calibrated_n1000,1000,20360623,large_multi_vehicle,14.51432253343681
llm_rule_small_hist_calibrated_n1000,1000,20360623,multi_worker_multi_vehicle,9.695100427779982
llm_rule_small_hist_calibrated_n1000,1000,20360623,nonworker_other,6.108421034668034
llm_rule_small_hist_calibrated_n1000,1000,20360623,urban_nonworker,7.175201357116454
llm_rule_small_hist_calibrated_n1000,1000,20360623,worker_vehicle_household,6.3630310956375435
llm_rule_small_hist_calibrated_n1000,1000,20360624,carless_nonworker,3.938371330954415
llm_rule_small_hist_calibrated_n1000,1000,20360624,carless_worker,7.833552204132134
llm_rule_small_hist_calibrated_n1000,1000,20360624,large_low_vehicle,12.48513849419187
llm_rule_small_hist_calibrated_n1000,1000,20360624,large_multi_vehicle,14.416859249919336
llm_rule_small_hist_calibrated_n1000,1000,20360624,multi_worker_multi_vehicle,9.315783522498897
llm_rule_small_hist_calibrated_n1000,1000,20360624,nonworker_other,4.897521522600941
llm_rule_small_hist_calibrated_n1000,1000,20360624,urban_nonworker,5.167576117815615
llm_rule_small_hist_calibrated_n1000,1000,20360624,worker_vehicle_household,6.544751860499803
llm_rule_small_hist_calibrated_n1000,1000,20360625,carless_nonworker,5.608137206494407
llm_rule_small_hist_calibrated_n1000,1000,20360625,carless_worker,5.889321714179112
llm_rule_small_hist_calibrated_n1000,1000,20360625,large_low_vehicle,10.121669831798208
llm_rule_small_hist_calibrated_n1000,1000,20360625,large_multi_vehicle,14.23209200521048
llm_rule_small_hist_calibrated_n1000,1000,20360625,multi_worker_multi_vehicle,9.471977030800835
llm_rule_small_hist_calibrated_n1000,1000,20360625,nonworker_other,5.168596066054541
llm_rule_small_hist_calibrated_n1000,1000,20360625,urban_nonworker,4.7512706312528605
llm_rule_small_hist_calibrated_n1000,1000,20360625,worker_vehicle_household,6.201317740703298
llm_rule_small_hist_calibrated_n1000,1000,20360626,carless_nonworker,4.336105354596605
llm_rule_small_hist_calibrated_n1000,1000,20360626,carless_worker,6.616635623055998
llm_rule_small_hist_calibrated_n1000,1000,20360626,large_low_vehicle,16.087779618096704
llm_rule_small_hist_calibrated_n1000,1000,20360626,large_multi_vehicle,14.993586669690872
llm_rule_small_hist_calibrated_n1000,1000,20360626,multi_worker_multi_vehicle,7.93282281678212
llm_rule_small_hist_calibrated_n1000,1000,20360626,nonworker_other,6.995123950097628
llm_rule_small_hist_calibrated_n1000,1000,20360626,urban_nonworker,7.0512416222119665
llm_rule_small_hist_calibrated_n1000,1000,20360626,worker_vehicle_household,5.575873219346736
llm_rule_small_hist_calibrated_n1000,1000,20360627,carless_nonworker,6.728519315836155
llm_rule_small_hist_calibrated_n1000,1000,20360627,carless_worker,7.213653561321947
llm_rule_small_hist_calibrated_n1000,1000,20360627,large_low_vehicle,10.119558779198897
llm_rule_small_hist_calibrated_n1000,1000,20360627,large_multi_vehicle,11.555823317101124
llm_rule_small_hist_calibrated_n1000,1000,20360627,multi_worker_multi_vehicle,8.982507047721775
llm_rule_small_hist_calibrated_n1000,1000,20360627,nonworker_other,4.880013194759374
llm_rule_small_hist_calibrated_n1000,1000,20360627,urban_nonworker,4.820817835762222
llm_rule_small_hist_calibrated_n1000,1000,20360627,worker_vehicle_household,7.0353748004691194
llm_rule_small_hist_calibrated_n1000,1000,20360628,carless_nonworker,5.6851845820815345
llm_rule_small_hist_calibrated_n1000,1000,20360628,carless_worker,6.019942001838713
llm_rule_small_hist_calibrated_n1000,1000,20360628,large_low_vehicle,9.73750100967331
llm_rule_small_hist_calibrated_n1000,1000,20360628,large_multi_vehicle,12.786563825556039
llm_rule_small_hist_calibrated_n1000,1000,20360628,multi_worker_multi_vehicle,8.399193491854083
llm_rule_small_hist_calibrated_n1000,1000,20360628,nonworker_other,4.997174898208313
llm_rule_small_hist_calibrated_n1000,1000,20360628,urban_nonworker,5.298498400676347
llm_rule_small_hist_calibrated_n1000,1000,20360628,worker_vehicle_household,5.645405880425004
llm_rule_small_hist_calibrated_n1000,1000,20360629,carless_nonworker,4.549318464412437
llm_rule_small_hist_calibrated_n1000,1000,20360629,carless_worker,6.562868806117697
llm_rule_small_hist_calibrated_n1000,1000,20360629,large_low_vehicle,10.974563288228115
llm_rule_small_hist_calibrated_n1000,1000,20360629,large_multi_vehicle,15.669111090157406
llm_rule_small_hist_calibrated_n1000,1000,20360629,multi_worker_multi_vehicle,8.27656349890751
llm_rule_small_hist_calibrated_n1000,1000,20360629,nonworker_other,6.039009463262688
llm_rule_small_hist_calibrated_n1000,1000,20360629,urban_nonworker,5.386493643055988
llm_rule_small_hist_calibrated_n1000,1000,20360629,worker_vehicle_household,6.292973839919396
llm_rule_full_history_calibrated,349660,20260610,carless_nonworker,2.9019243348275063
llm_rule_full_history_calibrated,349660,20260610,carless_worker,6.1356014550177
llm_rule_full_history_calibrated,349660,20260610,large_low_vehicle,12.923141351412252
llm_rule_full_history_calibrated,349660,20260610,large_multi_vehicle,14.755056581921814
llm_rule_full_history_calibrated,349660,20260610,multi_worker_multi_vehicle,9.183442963506703
llm_rule_full_history_calibrated,349660,20260610,nonworker_other,5.2491478567951555
llm_rule_full_history_calibrated,349660,20260610,urban_nonworker,5.180550067665071
llm_rule_full_history_calibrated,349660,20260610,worker_vehicle_household,6.449357587819849
