subgroup_column,subgroup_value,method,rows,weight_sum,weighted_mae,weighted_rmse,weighted_bias,weighted_target_mean,weighted_prediction_mean
CENSUS_R,2,random_trip_suppression_a1p25,1861,27691062.214524657,2.6719330553831595,3.934506058238095,-0.6890064335792533,3.88100875270086,3.1920023191216065
CENSUS_R,3,historical_xgboost,2915,48773694.938607365,4.497141462828199,5.49272117708749,3.781757732796926,3.686845144150684,7.46860287694761
CENSUS_R,3,llm_trip_suppression_a1p25,2915,48773694.938607365,2.512663327674426,3.750201026474132,-0.44479192925217187,3.686845144150684,3.2420532148985126
CENSUS_R,3,global_trip_suppression_a1p25,2915,48773694.938607365,2.5028654787369247,3.7184137781965276,-0.5895691755695528,3.686845144150684,3.0972759685811315
CENSUS_R,3,random_trip_suppression_a1p25,2915,48773694.938607365,2.6108473429041497,3.840706727560182,-0.4594865345650988,3.686845144150684,3.2273586095855853
CENSUS_R,4,historical_xgboost,1754,28614362.491326496,4.202172596734363,5.1856049476041886,3.461985590916318,4.0714368823674,7.533422473283719
CENSUS_R,4,llm_trip_suppression_a1p25,1754,28614362.491326496,2.4835113523244794,3.597685083224528,-0.5921536098735813,4.0714368823674,3.4792832724938187
CENSUS_R,4,global_trip_suppression_a1p25,1754,28614362.491326496,2.6079684152875044,3.8363578546428947,-0.9472798248687377,4.0714368823674,3.124157057498662
CENSUS_R,4,random_trip_suppression_a1p25,1754,28614362.491326496,2.7626448660408114,4.063035320170927,-0.8327444563701378,4.0714368823674,3.2386924259972623
HHSIZE,1,historical_xgboost,2271,36408704.97134426,2.3459737156676757,2.677085422756555,1.9712489257273695,1.7646800139423304,3.7359289396697
HHSIZE,1,llm_trip_suppression_a1p25,2271,36408704.97134426,1.351495884193624,1.8765380526256108,-0.48561173438627436,1.7646800139423304,1.2790682795560557
HHSIZE,1,global_trip_suppression_a1p25,2271,36408704.97134426,1.3771946945682425,1.8257517232699665,-0.21536709480438615,1.7646800139423304,1.549312919137944
HHSIZE,1,random_trip_suppression_a1p25,2271,36408704.97134426,1.4293903144841165,1.895107225138113,-0.15960960778765249,1.7646800139423304,1.6050704061546777
HHSIZE,2,historical_xgboost,3339,44750885.62745042,4.0668189444367595,4.571531132023727,3.427249614564765,3.507098587336825,6.9343482019015905
HHSIZE,2,llm_trip_suppression_a1p25,3339,44750885.62745042,2.276342675413285,3.056201714020983,-0.3908203888486705,3.507098587336825,3.1162781984881547
HHSIZE,2,global_trip_suppression_a1p25,3339,44750885.62745042,2.289731058891626,3.0972146414384567,-0.6313813484653186,3.507098587336825,2.8757172388715064
HHSIZE,2,random_trip_suppression_a1p25,3339,44750885.62745042,2.3933155808238604,3.210577432866947,-0.5049388771540486,3.507098587336825,3.0021597101827764
HHSIZE,3,historical_xgboost,967,19001129.40531972,5.071495992734984,5.759460549840801,4.128492533114292,4.724004375922511,8.852496909036802
HHSIZE,3,llm_trip_suppression_a1p25,967,19001129.40531972,2.8910848735817796,4.042086206312419,-0.5710124333311276,4.724004375922511,4.152991942591382
HHSIZE,3,global_trip_suppression_a1p25,967,19001129.40531972,2.938791414004285,4.175796438442326,-1.0528189627941684,4.724004375922511,3.6711854131283412
HHSIZE,3,random_trip_suppression_a1p25,967,19001129.40531972,3.074865315219055,4.276188969583328,-0.8698330292073538,4.724004375922511,3.8541713467151557
HHSIZE,4,historical_xgboost,786,15515882.315177334,6.137309565327826,7.017456346673153,5.033193729651026,5.998833773862497,11.032027503513525
HHSIZE,4,llm_trip_suppression_a1p25,786,15515882.315177334,3.459338564781168,4.836467823640848,-0.7664942139266694,5.998833773862497,5.232339559935829
HHSIZE,4,global_trip_suppression_a1p25,786,15515882.315177334,3.7013252087498425,5.138210351744362,-1.423783495473166,5.998833773862497,4.575050278389332
